Timestamp	Rurality	S1 Score	S2 Score	S3 Score	UW GAMSAT	W GAMSAT	UQ MP/RMP Tier	CASPer Quartile	Deakin Bonus	ANU Bonus	MQ Bonus (GPA)	Notes	Outlier	Interview?	Interviewing Uni	GPA	GAMSAT	1st Pref Uni	GPA	GAMSAT	2nd Pref Uni	GPA	GAMSAT	3rd Pref Uni	GPA	GAMSAT	4th Pref Uni	GPA	GAMSAT	5th Pref Uni	GPA	GAMSAT	6th Pref Uni	GPA	GAMSAT
20/09/2023 21:34:55	Non-Rural	74	64	73	70.33	71	Tier 3	N/A	2	0	0			Yes	The University of Queensland (DD MP)	6.647	70.33																		
21/09/2023 07:53:18	Rural	63	75	50	62.67	59.5	N/A	3rd	0	0	0	Average portfolio, team sports, NDIS work, volunteering		Yes	The University of Wollongong	5.5	59.5																		
23/09/2023 22:22:05	Non-Rural	62	52	69	61	63	N/A	N/A	0	0	0			No				Griffith University	6	63	The University of Queensland (Greater Brisbane)	6	61												
24/09/2023 18:31:51	Non-Rural	67	61	67	65	65.5	N/A	N/A	0	0	3			Yes	Macquarie University	7	65.5																		
26/09/2023 14:20:21	Non-Rural	65	72	82	73	75.25	N/A	4th	0	0	0			Yes	The University of Notre Dame Sydney	6.88	73																		
30/09/2023 12:19:32	Non-Rural	67	61	67	65	65.5	N/A	N/A	0	0	3			Yes	Macquarie University	7	65.5																		
14/10/2023 19:31:51	Non-Rural	67	65	71	67.67	68.5	N/A	N/A	0	4	0			Yes	The University of Queensland (CQ-WB RMP)	7	67.67																		
15/10/2023 12:07:18	Non-Rural	62	64	82	69.33	72.5	Tier 3	3rd	0	2	0			Yes	The University of Queensland (CQ-WB RMP)	6.41	69.33																		
18/10/2023 01:00:15	Non-Rural	66	74	80	73.33	75	N/A	4th	0	0	0			Yes	The University of Notre Dame Sydney	6.19	73.33	The University of Melbourne	6.117	73.33	Deakin University	6.362	75	Australian National University	6.19	75									
18/10/2023 15:45:43	Non-Rural	64	76	74	71.33	72	Tier 3	4th	0	2	0			Yes	The University of Notre Dame Fremantle	6.28	71.33																		
19/10/2023 16:19:43	Non-Rural	75	66	70	70.33	70.25	N/A	4th	0	0	0			Yes	The University of Western Australia	6.68	70.25	The University of Melbourne	6.68	70.33	Deakin University	6.71	70.25												
23/10/2023 11:25:03	Non-Rural	65	79	74	72.67	73	N/A	4th	2	2	0			Yes	Australian National University	6.865	73																		
24/10/2023 00:55:46	Non-Rural	71	64	85	73.33	76.25	N/A	2nd	0	0	0			Yes	The University of Melbourne	6.813	73.33																		
28/10/2023 13:03:16	Non-Rural	58	61	93	70.67	76.25	N/A	N/A	0	0	0			Yes	Australian National University	6.667	76.25	The University of Melbourne	6.66	70.67															
29/10/2023 00:42:45	Non-Rural	58	80	54	64	61.5	N/A	4th	0	0	0			Yes	The University of Notre Dame Fremantle	6.504	64																		
30/10/2023 11:53:21	Non-Rural	71	67	69	69	69	Tier 1 (CQ-WB RMP)	2nd	0	0	0			Yes	Griffith University	6.8	69	The University of Notre Dame Sydney	6.8	69	The University of Queensland (Greater Brisbane)	6.8	69	The University of Melbourne	6.8	69									
30/10/2023 20:52:30	Non-Rural	67	70	69	68.67	68.75	N/A	1st	0	0	0			Yes	The University of Queensland (CQ-WB RMP)	6.5	68.67																		
30/10/2023 23:03:07	Rural	69	62	52	61	58.75	N/A	N/A	0	0	0	Rural MM3		Yes	The University of Western Australia	6.66	58.75																		
11/11/2023 21:01:01	Non-Rural	62	73	77	70.67	72.25	N/A	2nd	0	2	0			Yes	The University of Melbourne	6.75	70.67																		
15/11/2023 19:02:56	Non-Rural	59	60	67	62	63.25	N/A	N/A	4	2	0			No				Deakin University	6.958	63.25	Australian National University	6.958	63.25	Griffith University	6.938	63.25									
25/11/2023 11:02:12	Non-Rural	64	70	58	64	62.5	N/A	4th	0	0	0			Yes	The University of Notre Dame Sydney	6.993	64	Griffith University	6.993	62.5															
22/02/2024 01:45:26	Non-Rural	58	69	50	59	56.75	N/A	N/A	0	0	0			No				Griffith University	6.77	56.75															
20/05/2024 18:47:46	Non-Rural	65	79	59	67.67	65.5	Tier 3	N/A	0	0	0	GAM		No				The University of Queensland (Greater Brisbane)	6.9	67.67															
20/05/2024 20:32:59	Non-Rural	58	68	77	67.67	70	N/A	3rd	2	0	0		Yes- P2	Yes	The University of Western Australia	6.969	70	The University of Melbourne	6.963	67.67	Deakin University	6.969	70												
20/05/2024 23:13:57	Non-Rural	60	65	61	62	61.75	N/A	N/A	0	0	0			No				The University of Notre Dame Sydney	6	62	The University of Notre Dame Fremantle	6	62	The University of Queensland (Greater Brisbane)	6	62	The University of Wollongong	5.5	61.75						
21/08/2024 16:46:37	Non-Rural	54	60	65	59.67	61	N/A	3rd	8	0	0			No				Deakin University	6.802	61															
30/08/2024 12:36:04	Non-Rural	51	50	65	55.33	57.75	N/A	N/A	2	0	0			No				Deakin University	6.4	57.75															
30/08/2024 20:17:53	Non-Rural	61	64	65	63.33	63.75	N/A	4th	0	0	0			Yes	The University of Notre Dame Sydney	6.88	63.33	The University of Wollongong	5.5	63.75															
02/09/2024 13:45:22	Non-Rural	71	68	60	66.33	64.75	N/A	4th	0	0	0			Yes	The University of Western Australia	7	64.75																		
10/09/2024 13:06:29	Rural	60	72	69	67	67.5	N/A	N/A	0	0	0			Yes	The University of Melbourne	6.85	67																		
