,Timestamp,Rurality,GAMSAT S1 Score,GAMSAT S2 Score,GAMSAT S3 Score,UW GAMSAT,W GAMSAT,Deakin Bonus,ANU Bonus,MQ Bonus (GPA),Notes,Interview?,Interviewing Uni,GPA,GAMSAT,1st Pref Uni,GPA,GAMSAT,2nd Pref Uni,GPA,GAMSAT,3rd Pref Uni,GPA,GAMSAT,4th Pref Uni,GPA,GAMSAT,5th Pref Uni,GPA,GAMSAT,6th Pref Uni,GPA,GAMSAT,"Duplicates?
"
383,8/31/2022 23:27:14,Non-Rural,60,77,65,67.33333333,66.75,2,0,0,,Yes,The University of Wollongong,5.5,66.75,The University of Notre Dame Fremantle,6.524,67.33333333,The University of Western Australia,6.535,66.75,The University of Notre Dame Sydney,6.524,67.33333333,Deakin University,6.664,66.75,Australian National University,6.532,66.75,,,,"FALSE
"
384,9/1/2022 0:05:56,Non-Rural,65,77,56,66,63.5,0,0,0,fairly strong portfolio,Yes,The University of Notre Dame Sydney,6.9,66,,,,,,,,,,,,,,,,,,,"FALSE
"
385,9/1/2022 1:00:27,Non-Rural,68,88,61,72.33333333,69.5,0,0,0,,Yes,The University of Melbourne,6.938,72.33333333,,,,,,,,,,,,,,,,,,,"FALSE
"
386,9/1/2022 1:34:17,Non-Rural,63,60,77,66.66666667,69.25,0,0,0,,Yes,Macquarie University,7,69.25,The University of Melbourne,7,66.66666667,,,,,,,,,,,,,,,,"FALSE
"
387,9/1/2022 2:00:22,Non-Rural,58,86,71,71.66666667,71.5,0,0,0,,Yes,Deakin University,6.94,71.5,The University of Melbourne,6.36,71.66666667,,,,,,,,,,,,,,,,"FALSE
"
388,9/1/2022 2:28:51,Non-Rural,71,68,70,69.66666667,69.75,0,2,0,,Yes,The University of Queensland,6.5,69.66666667,The University of Melbourne,6.4,69.66666667,,,,,,,,,,,,,,,,"FALSE
"
389,9/1/2022 7:17:22,Non-Rural,62,68,65,65,65,0,2,0,"Portfolio-average, Rural Medical Program Applicant",Yes,The University of Queensland,7,65,,,,,,,,,,,,,,,,,,,"FALSE
"
390,9/1/2022 7:39:13,Non-Rural,60,69,68,65.66666667,66.25,0,0,0,strong portfolio,Yes,The University of Notre Dame Sydney,6.635,65.66666667,Griffith University,6.57,66.25,,,,,,,,,,,,,,,,"FALSE
"
391,9/1/2022 8:16:15,Non-Rural,59,79,57,65,63,0,2,3,average portfolio,No,,,,The University of Notre Dame Sydney,6.771,65,Macquarie University,6.942,63,The University of Notre Dame Fremantle,6.771,65,Australian National University,6.771,63,The University of Wollongong,5.5,63,The University of Queensland,7,65,"
"
392,9/1/2022 8:27:48,Rural,72,86,66,74.66666667,72.5,8,0,0,Non UQ RMP,Yes,Griffith University,5.5625,72.5,The University of Queensland,5.36719,74.66666667,,,,,,,,,,,,,,,,"FALSE
"
393,9/1/2022 8:53:55,Non-Rural,65,79,93,79,82.5,0,0,0,,Yes,The University of Melbourne,6.444,79,,,,,,,,,,,,,,,,,,,"FALSE
"
394,9/1/2022 9:05:22,Non-Rural,63,73,72,69.33333333,70,0,0,0,,Yes,The University of Melbourne,6.963,69.33333333,The University of Notre Dame Sydney,6.969,69.33333333,,,,,,,,,,,,,,,,"FALSE
"
395,9/1/2022 9:23:12,Non-Rural,62,64,74,66.66666667,68.5,0,0,0,,Yes,Griffith University,6.896,68.5,,,,,,,,,,,,,,,,,,,"FALSE
"
396,9/1/2022 9:46:44,Rural,64,61,69,64.66666667,65.75,0,0,0,UQ RMP,Yes,The University of Queensland,6.478,64.66666667,,,,,,,,,,,,,,,,,,,"FALSE
"
397,9/1/2022 11:01:25,Non-Rural,67,68,68,67.66666667,67.75,0,0,0,WA resident,Yes,The University of Notre Dame Fremantle,6.9,67.66666667,,,,,,,,,,,,,,,,,,,"FALSE
"
398,9/1/2022 11:14:41,Non-Rural,67,59,77,67.66666667,70,0,0,0,No,Yes,Griffith University,7,70,,,,,,,,,,,,,,,,,,,"FALSE
"
399,9/1/2022 11:17:27,Non-Rural,65,66,93,74.66666667,79.25,0,0,0,No,Yes,Griffith University,7,79.25,,,,,,,,,,,,,,,,,,,"FALSE
"
400,9/1/2022 11:28:58,Non-Rural,60,54,69,61,63,0,0,0,"GAM, below average portfolio",No,,,,Griffith University,6.958,63,The University of Melbourne,6.964,61,The University of Notre Dame Sydney,6.969,61,Deakin University,6.988,63,The University of Western Australia,6.958,63,The University of Notre Dame Fremantle,6.696,61,"
"
401,9/1/2022 11:46:54,Non-Rural,62,73,77,70.66666667,72.25,0,2,0,,Yes,The University of Notre Dame Sydney,6.82,70.66666667,Deakin University,6.917,72.25,,,,,,,,,,,,,,,,"FALSE
"
402,9/1/2022 11:52:40,Non-Rural,66,64,77,69,71,0,0,3,I'd say it was aight,Yes,The University of Notre Dame Sydney,6.969,69,,,,,,,,,,,,,,,,,,,"FALSE
"
403,9/1/2022 11:54:58,Rural,68,64,64,65.33333333,65,0,0,3,I'd say it was aight,Yes,The University of Notre Dame Sydney,6.384,65.33333333,,,,,,,,,,,,,,,,,,,"FALSE
"
404,9/1/2022 12:16:30,Non-Rural,59,69,63,63.66666667,63.5,0,0,0,,No,,,,Griffith University,7,63.5,The University of Queensland,7,63.66666667,,,,,,,,,,,,,"
"
405,9/1/2022 12:18:45,Non-Rural,68,76,69,71,70.5,0,0,0,,Yes,The University of Melbourne,6.793,71,,,,,,,,,,,,,,,,,,,"FALSE
"
406,9/1/2022 12:22:27,Non-Rural,66,68,64,66,65.5,4,4,0,"Strong protfolio submitted to UOW (i.e. community engagement, leadership, research contributions etc), but still no offer because GPA is based on a degree I did nearly 10 years ago.
",Yes,The University of Western Australia,7,65.5,Deakin University,6.69,65.5,The University of Melbourne,6.25,66,The University of Wollongong,6.25,65.5,Griffith University,7,65.5,Australian National University,6.25,65.5,,,,"FALSE
"
407,9/1/2022 12:52:36,Non-Rural,68,73,64,68.33333333,67.25,6,0,0,,Yes,Deakin University,6.698,67.25,,,,,,,,,,,,,,,,,,,"FALSE
"
408,9/1/2022 12:54:25,Non-Rural,69,70,74,71,71.75,0,0,0,UQ RMP,Yes,The University of Queensland,6.979,71,,,,,,,,,,,,,,,,,,,"FALSE
"
409,9/1/2022 12:58:22,Rural,73,75,76,74.66666667,75,0,0,0,"Duplicate entry, Tier 1 RMP (Bundaberg)",Yes,The University of Queensland,6.859,74.66666667,,,,,,,,,,,,,,,,,,,"FALSE
"
410,9/1/2022 13:30:17,Non-Rural,74,58,74,68.66666667,70,0,2,0,GAM 70 Portfolio Above Avergare,No,,,,The University of Melbourne,6.163,68.66666667,The University of Notre Dame Sydney,6.302,68.66666667,Griffith University,6,70,Australian National University,6.302,70,The University of Notre Dame Fremantle,6.302,68.66666667,,,,"
"
411,9/1/2022 13:53:42,Non-Rural,61,76,86,74.33333333,77.25,0,0,0,,Yes,The University of Melbourne,6.92,74.33333333,,,,,,,,,,,,,,,,,,,"FALSE
"
412,9/1/2022 14:12:38,Non-Rural,69,58,76,67.66666667,69.75,0,0,0,,No,,,,The University of Notre Dame Sydney,5.01,67.66666667,Deakin University,6.014,69.75,The University of Queensland,6.313,67.66666667,Griffith University,5.144,69.75,The University of Melbourne,5.697,67.66666667,Macquarie University,5.25,69.75,"
"
413,9/1/2022 14:19:10,Non-Rural,69,74,73,72,72.25,0,0,0,,Yes,The University of Melbourne,6.916,72,,,,,,,,,,,,,,,,,,,"FALSE
"
414,9/1/2022 15:04:11,Non-Rural,54,80,69,67.66666667,68,2,0,0,,Yes,The University of Wollongong,5.5,68,,,,,,,,,,,,,,,,,,,"FALSE
"
415,9/1/2022 15:43:30,Non-Rural,65,81,77,74.33333333,75,0,0,0,,Yes,The University of Melbourne,6.9,74.33333333,,,,,,,,,,,,,,,,,,,"FALSE
"
416,9/1/2022 16:23:09,Non-Rural,64,73,74,70.33333333,71.25,4,0,0,"Rural Medical Program applicant (e.g. UQ Wide Bay/Bundaberg RMP,)",Yes,The University of Queensland,7,70.33333333,The University of Melbourne,5.994,70.33333333,The University of Queensland,7,70.33333333,Deakin University,6.578,71.25,Australian National University,6.776,71.25,The University of Notre Dame Sydney,6.385,70.33333333,The University of Western Australia,6.479,71.25,"FALSE
"
417,9/1/2022 16:26:15,Non-Rural,68,58,75,67,69,0,0,0,,Yes,Macquarie University,6.749,69,The University of Melbourne,6.843,67,Australian National University,6.749,69,Griffith University,6.615,69,,,,,,,,,,"FALSE
"
418,9/1/2022 17:05:22,Rural,64,85,52,67,63.25,0,0,0,,Yes,The University of Notre Dame Sydney,6.15,67,,,,,,,,,,,,,,,,,,,"FALSE
"
419,9/1/2022 17:04:55,Rural,58,66,63,62.33333333,62.5,12,0,0,,Yes,Deakin University,6.719,62.5,,,,,,,,,,,,,,,,,,,"FALSE
"
420,9/1/2022 19:50:27,Non-Rural,61,75,75,70.33333333,71.5,2,0,0,,Yes,The University of Melbourne,6.912,70.33333333,,,,,,,,,,,,,,,,,,,"FALSE
"
421,9/1/2022 20:00:17,Non-Rural,73,61,78,70.66666667,72.5,0,0,0,,Yes,The University of Wollongong,5.5,72.5,,,,,,,,,,,,,,,,,,,"FALSE
"
422,9/1/2022 20:21:20,Non-Rural,82,78,80,80,80,0,4,0,,Yes,The University of Melbourne,6.9,80,,,,,,,,,,,,,,,,,,,"FALSE
"
423,9/1/2022 20:47:02,Non-Rural,61,69,60,63.33333333,62.5,0,0,0,,Yes,The University of Queensland,7,63.33333333,,,,,,,,,,,,,,,,,,,"FALSE
"
424,9/1/2022 21:15:46,Rural,60,74,84,72.66666667,75.5,8,0,0,,Yes,The University of Melbourne,6.675,72.66666667,,,,,,,,,,,,,,,,,,,"FALSE
"
425,9/1/2022 21:36:14,Non-Rural,60,68,63,63.66666667,63.5,0,2,0,UQ Wide Bay,Yes,The University of Queensland,7,63.66666667,,,,,,,,,,,,,,,,,,,"FALSE
"
426,9/1/2022 22:26:05,Non-Rural,54,80,57,63.66666667,62,0,0,0,"strong portfolio, healthcare background (registered Nurse)",Yes,The University of Notre Dame Sydney,6.9,63.66666667,,,,,,,,,,,,,,,,,,,"FALSE
"
427,9/1/2022 22:32:37,Non-Rural,62,61,81,68,71.25,2,2,0,,Yes,Australian National University,6.698,71.25,Deakin University,6.698,71.25,,,,,,,,,,,,,,,,"FALSE
"
428,9/2/2022 0:09:18,Non-Rural,69,62,78,69.66666667,71.75,0,0,0,,Yes,The University of Melbourne,6.938,69.66666667,,,,,,,,,,,,,,,,,,,"FALSE
"
429,9/2/2022 8:11:15,Rural,60,60,68,62.66666667,64,0,0,0,Received unimelb rural med interview offer,Yes,The University of Melbourne,6.875,62.66666667,,,,,,,,,,,,,,,,,,,"FALSE
"
430,9/2/2022 8:41:23,Non-Rural,60,55,56,57,56.75,0,0,0,GAM,No,,,,The University of Melbourne,6.3,57,The University of Notre Dame Sydney,6.4,57,Griffith University,6.3,56.75,The University of Notre Dame Fremantle,6.3,57,The University of Wollongong,5.5,56.75,Australian National University,6.7,56.75,"
"
431,9/2/2022 10:14:01,Non-Rural,70,76,76,74,74.5,0,0,0,,Yes,The University of Melbourne,6.56,74,,,,,,,,,,,,,,,,,,,"FALSE
"
432,9/2/2022 13:15:09,Non-Rural,60,78,68,68.66666667,68.5,0,0,0,Uq RMP offer,Yes,The University of Queensland,7,68.66666667,,,,,,,,,,,,,,,,,,,"FALSE
"
433,9/2/2022 13:37:13,Non-Rural,79,89,89,85.66666667,86.5,0,0,0,,Yes,The University of Melbourne,6.9,85.66666667,,,,,,,,,,,,,,,,,,,"FALSE
"
434,9/2/2022 13:48:57,Non-Rural,58,61,64,61,61.75,0,0,3,,Yes,Macquarie University,6.927,61.75,The University of Notre Dame Sydney,6.927,61,The University of Notre Dame Fremantle,6.927,61,The University of Queensland,6.875,61,Griffith University,6.917,61.75,Macquarie University,6.927,61.75,The University of Wollongong,5.5,61.75,"FALSE
"
435,9/2/2022 14:44:27,Non-Rural,77,86,65,76,73.25,0,0,0,,Yes,The University of Wollongong,5.5,73.25,Griffith University,5.7,73.25,,,,,,,,,,,,,,,,"FALSE
"
436,9/2/2022 15:47:57,Non-Rural,64,63,69,65.33333333,66.25,6,0,3,strong,No,,,,The University of Wollongong,5.5,66.25,Macquarie University,6.1,66.25,The University of Notre Dame Sydney,5.8,65.33333333,,,,,,,,,,"
"
437,9/2/2022 18:18:04,Non-Rural,65,65,81,70.33333333,73,0,0,0,,Yes,Macquarie University,6.41,73,The University of Melbourne,6.47,70.33333333,Deakin University,6.48,73,Australian National University,6.41,73,The University of Queensland,5.99,70.33333333,The University of Western Australia,6.19,73,,,,"FALSE
"
438,9/2/2022 20:20:54,Non-Rural,55,67,80,67.33333333,70.5,2,2,0,below average portfolio,Yes,Australian National University,6.923,70.5,,,,,,,,,,,,,,,,,,,"FALSE
"
439,9/2/2022 21:07:42,Non-Rural,68,64,73,68.33333333,69.5,0,0,0,,Yes,The University of Wollongong,5.5,69.5,The University of Notre Dame Sydney,6.146,68.33333333,The University of Queensland,5.781,68.33333333,,,,,,,,,,,,,"FALSE
"
440,9/2/2022 21:53:08,Non-Rural,67,63,69,66.33333333,67,0,0,0,,Yes,Griffith University,7,67,,,,,,,,,,,,,,,,,,,"FALSE
"
441,9/2/2022 23:06:42,Non-Rural,63,75,84,74,76.5,0,0,0,,Yes,The University of Melbourne,6.8,74,,,,,,,,,,,,,,,,,,,"FALSE
"
442,9/3/2022 8:06:40,Non-Rural,73,69,81,74.33333333,76,4,4,0,,Yes,The University of Melbourne,6.953,74.33333333,,,,,,,,,,,,,,,,,,,"FALSE
"
443,9/3/2022 11:15:04,Non-Rural,62,73,69,68,68.25,6,0,0,,Yes,Deakin University,6.76,68.25,The University of Queensland,6.85,68,,,,,,,,,,,,,,,,"FALSE
"
444,9/3/2022 13:52:12,Non-Rural,75,77,77,76.33333333,76.5,0,0,0,,Yes,Griffith University,6.953,76.5,,,,,,,,,,,,,,,,,,,"FALSE
"
445,9/3/2022 14:38:42,Rural,70,67,68,68.33333333,68.25,12,0,3,Deakin RTS,Yes,Deakin University,6.375,68.25,,,,,,,,,,,,,,,,,,,"FALSE
"
446,9/3/2022 17:46:19,Non-Rural,54,82,68,68,68,0,2,0,UQ Wide Bay/Bundaberg RMP,Yes,The University of Queensland,7,68,Australian National University,6.743,68,,,,,,,,,,,,,,,,"FALSE
"
447,9/3/2022 18:05:36,Rural,51,73,54,59.33333333,58,4,0,0,RMP,Yes,The University of Queensland,5.9,59.33333333,,,,,,,,,,,,,,,,,,,"FALSE
"
448,9/3/2022 18:42:54,Non-Rural,74,67,62,67.66666667,66.25,4,4,0,UQ RMP,Yes,The University of Queensland,7,67.66666667,,,,,,,,,,,,,,,,,,,"FALSE
"
449,9/3/2022 21:26:28,Non-Rural,55,69,61,61.66666667,61.5,0,0,0,,Yes,The University of Notre Dame Sydney,6.969,61.66666667,,,,,,,,,,,,,,,,,,,"FALSE
"
450,9/3/2022 22:52:22,Rural,62,71,61,64.66666667,63.75,8,0,0,,Yes,Deakin University,6.84,63.75,,,,,,,,,,,,,,,,,,,"FALSE
"
451,9/4/2022 8:52:49,Rural,62,65,74,67,68.75,0,0,0,,Yes,Griffith University,6.375,68.75,,,,,,,,,,,,,,,,,,,"FALSE
"
452,9/4/2022 11:47:50,Non-Rural,73,79,78,76.66666667,77,0,0,0,,Yes,The University of Melbourne,6.48,76.66666667,,,,,,,,,,,,,,,,,,,"FALSE
"
453,9/4/2022 12:01:18,Non-Rural,59,74,65,66,65.75,2,0,0,,No,,,,The University of Notre Dame Sydney,6.33,66,The University of Melbourne,6,66,The University of Notre Dame Fremantle,6.33,66,Deakin University,6,65.75,The University of Wollongong,5.5,65.75,Griffith University,6,65.75,"
"
454,9/4/2022 13:09:25,Non-Rural,74,72,73,73,73,0,0,0,,Yes,Griffith University,6.612,73,The University of Notre Dame Sydney,6.6,73,Australian National University,6.6,73,The University of Melbourne,6.6,73,,,,,,,,,,"FALSE
"
455,9/4/2022 20:08:31,Rural,53,55,56,54.66666667,55,0,0,0,GAM,Yes,The University of Melbourne,6.67,54.66666667,,,,,,,,,,,,,,,,,,,"FALSE
"
456,9/4/2022 21:56:47,Rural,59,73,57,63,61.5,0,0,0,,Yes,The University of Queensland,7,63,,,,,,,,,,,,,,,,,,,"FALSE
"
457,9/4/2022 22:22:35,Rural,59,64,71,64.66666667,66.25,0,0,0,WA resident,Yes,The University of Notre Dame Fremantle,6.97,64.66666667,,,,,,,,,,,,,,,,,,,"FALSE
"
458,9/5/2022 0:53:19,Non-Rural,73,58,84,71.66666667,74.75,0,0,0,"Not sure GPA is correct. Study pattern was a left so only GEMSAS knows what they gave me.
",Yes,Australian National University,6.604,74.75,The University of Melbourne,6.371,71.66666667,,,,,,,,,,,,,,,,"FALSE
"
459,9/5/2022 11:45:49,Rural,58,70,53,60.33333333,58.5,0,0,0,Above average,Yes,The University of Notre Dame Sydney,6.2,60.33333333,,,,,,,,,,,,,,,,,,,"FALSE
"
460,9/5/2022 12:24:19,Non-Rural,71,73,74,72.66666667,73,0,0,0,,Yes,The University of Melbourne,6.73,72.66666667,,,,,,,,,,,,,,,,,,,"FALSE
"
461,9/5/2022 12:57:50,Non-Rural,58,71,77,68.66666667,70.75,0,0,0,,Yes,Griffith University,6.57,70.75,The University of Melbourne,6.57,68.66666667,Australian National University,6.54,70.75,Deakin University,6.54,70.75,The University of Queensland,6.54,68.66666667,,,,,,,"FALSE
"
462,9/5/2022 15:43:14,Non-Rural,59,86,70,71.66666667,71.25,0,0,0,,Yes,The University of Melbourne,6.83,71.66666667,,,,,,,,,,,,,,,,,,,"FALSE
"
463,9/5/2022 16:40:35,Non-Rural,65,80,62,69,67.25,2,0,0,,No,,,,Deakin University,6.4,67.25,The University of Melbourne,6.4,69,,,,,,,,,,,,,"
"
464,9/6/2022 9:13:02,Non-Rural,68,71,65,68,67.25,0,0,0,Below average portfolio,No,,,,The University of Notre Dame Sydney,6.612,68,Macquarie University,6.612,67.25,Australian National University,6.612,67.25,The University of Wollongong,6.612,67.25,The University of Western Australia,6.612,67.25,The University of Notre Dame Fremantle,6.612,68,"
"
465,9/6/2022 14:48:05,Non-Rural,68,64,100,77.33333333,83,0,0,0,,Yes,The University of Melbourne,6.45,77.33333333,,,,,,,,,,,,,,,,,,,"FALSE
"
466,9/6/2022 15:43:30,Non-Rural,61,69,75,68.33333333,70,0,2,0,,Yes,The University of Notre Dame Sydney,6.979,68.33333333,,,,,,,,,,,,,,,,,,,"FALSE
"
467,9/6/2022 17:11:52,Rural,79,71,79,76.33333333,77,4,0,3,,Yes,The University of Melbourne,6.79,76.33333333,,,,,,,,,,,,,,,,,,,"FALSE
"
468,9/7/2022 11:48:27,Non-Rural,54,71,60,61.66666667,61.25,0,0,0,,Yes,The University of Wollongong,5.5,61.25,,,,,,,,,,,,,,,,,,,"FALSE
"
469,9/8/2022 12:09:43,Non-Rural,67,64,86,72.33333333,75.75,0,2,0,,Yes,Australian National University,6.14,75.75,The University of Melbourne,6.15,72.33333333,Deakin University,6.2,75.75,The University of Queensland,6.02,72.33333333,Griffith University,6.272,75.75,The University of Western Australia,6.02,75.75,,,,"FALSE
"
470,9/8/2022 13:00:25,Non-Rural,64,61,80,68.33333333,71.25,0,0,0,,Yes,Macquarie University,6.62,71.25,,,,,,,,,,,,,,,,,,,"FALSE
"
471,9/8/2022 13:58:04,Non-Rural,66,82,61,69.66666667,67.5,0,0,0,GAM,Yes,Macquarie University,6.813,67.5,The University of Melbourne,6.794,69.66666667,,,,,,,,,,,,,,,,"FALSE
"
472,9/8/2022 19:24:51,Rural,58,64,57,59.66666667,59,8,0,0,,Yes,The University of Wollongong,5.5,59,,,,,,,,,,,,,,,,,,,"FALSE
"
473,9/8/2022 21:45:52,Rural,56,59,56,57,56.75,0,0,0,RMP,Yes,The University of Queensland,6.26,57,,,,,,,,,,,,,,,,,,,"FALSE
"
474,9/9/2022 2:57:13,Rural,63,64,69,65.33333333,66.25,14,0,0,,Yes,Griffith University,5.649,66.25,The University of Queensland,5.528,65.33333333,,,,,,,,,,,,,,,,"FALSE
"
475,9/9/2022 9:48:22,Non-Rural,76,79,63,72.66666667,70.25,0,0,0,,Yes,The University of Queensland,7,72.66666667,,,,,,,,,,,,,,,,,,,"FALSE
"
476,9/9/2022 12:31:21,Non-Rural,64,76,74,71.33333333,72,0,0,0,,Yes,The University of Notre Dame Fremantle,6.28,71.33333333,,,,,,,,,,,,,,,,,,,"FALSE
"
477,9/11/2022 0:12:05,Rural,64,55,57,58.66666667,58.25,8,0,0,,Yes,Deakin University,6.396824167,58.25,,,,,,,,,,,,,,,,,,,"FALSE
"
478,9/11/2022 21:18:08,Non-Rural,65,75,92,77.33333333,81,0,0,0,,Yes,The University of Melbourne,6.92,77.33333333,,,,,,,,,,,,,,,,,,,"FALSE
"
479,9/19/2022 2:50:26,Rural,57,61,56,58,57.5,0,0,0,WA Resident & Rural applicant,Yes,The University of Notre Dame Fremantle,6.48,58,,,,,,,,,,,,,,,,,,,"FALSE
"
480,9/25/2022 15:28:09,Rural,59,66,61,62,61.75,2,0,0,Above average (Rural Health Care experience + upbringing),Yes,The University of Wollongong,5.5,61.75,,,,,,,,,,,,,,,,,,,"FALSE
"
481,9/27/2022 19:42:44,Rural,60,66,69,65,66,0,0,0,,Yes,The University of Queensland,6.344,65,,,,,,,,,,,,,,,,,,,"FALSE
"
482,9/30/2022 16:44:40,Non-Rural,70,74,73,72.33333333,72.5,0,0,0,Weak portfolio,Yes,The University of Melbourne,6.71,72.33333333,The University of Notre Dame Sydney,6.75,72.33333333,,,,,,,,,,,,,,,,"FALSE
"
483,10/3/2022 10:02:31,Non-Rural,64,77,67,69.33333333,68.75,0,0,0,,Yes,The University of Melbourne,6.93,69.33333333,The University of Notre Dame Sydney,6.3,69.33333333,Griffith University,6.3,68.75,The University of Wollongong,6.3,68.75,,,,,,,,,,"FALSE
"
484,10/9/2022 22:41:02,Rural,51,54,56,53.66666667,54.25,8,0,3,"Rural experience and various long standing experiences- ?above average
",Yes,The University of Notre Dame Fremantle,6.3,53.66666667,,,,,,,,,,,,,,,,,,,"FALSE
"
485,10/15/2022 16:26:49,Non-Rural,63,82,57,67.33333333,64.75,0,0,0,"Wa resident, above average portfolio",Yes,The University of Notre Dame Fremantle,6.708,67.33333333,,,,,,,,,,,,,,,,,,,"FALSE
"
486,10/27/2022 15:53:57,Non-Rural,63,71,64,66,65.5,0,0,0,,Yes,The University of Notre Dame Fremantle,6.68,66,,,,,,,,,,,,,,,,,,,"FALSE
"
487,12/12/2022 15:40:16,Non-Rural,66,71,80,72.33333333,74.25,0,0,0,No,Yes,The University of Melbourne,6.93,72.33333333,,,,,,,,,,,,,,,,,,,"FALSE
"
488,1/23/2023 14:32:26,Non-Rural,57,64,68,63,64.25,0,0,0,,No,,,,The University of Notre Dame Fremantle,6.6,63,The University of Notre Dame Sydney,6.6,63,,,,,,,,,,,,,"
"
489,9/17/2023 7:45:32,Non-Rural,74,64,73,70.33333333,71,2,0,0,RMP,Yes,The University of Queensland,6.647,70.33333333,,,,,,,,,,,,,,,,,,,"FALSE
"
490,10/9/2023 12:04:20,Non-Rural,68,69,73,70,70.75,0,0,0,,Yes,The University of Queensland,7,70,,,,,,,,,,,,,,,,,,,"FALSE
"
491,10/14/2023 17:41:32,Non-Rural,81,80,78,79.66666667,79.25,0,0,0,,Yes,The University of Western Australia,6.8,79.25,,,,,,,,,,,,,,,,,,,"FALSE
"
492,12/26/2023 21:14:55,Non-Rural,70,82,70,74,73,0,0,0,,Yes,Australian National University,6.8,73,,,,,,,,,,,,,,,,,,,"FALSE
"
